event_id,customer_id,product_id,event_type,event_time,device
c416e304-2066-4e8d-a15e-d2cb58c59c39,U101314,P100367,purchase,2026-04-06 23:04:31,mobile
82b93af1-b3c4-41aa-9f55-92737e0230d3,U100121,P101140,purchase,2025-10-17 03:59:23,MOBILE
153d4997-08bc-404c-b995-444c4657c254,U100514,P100914,click,2026-03-16 17:54:35,Web
7ada8971-b81d-493b-864d-8394af0646d4,U100536,P101267,add_to_cart,2026-03-17 01:35:06,mobile
2c283fed-6ef6-48de-93d3-439a76d18df3,,P101157,view,2025-10-08 05:39:04,MOBILE
af8ef1eb-ce49-4b68-aa88-aecd9f12223b,U101167,P100744,purchase,2026-03-06 00:41:59,tablet
9a7ded90-ade9-426b-ac68-e001561f8ddd,U102054,P100654,add_to_cart,2025-11-04 00:52:44,web
fbd8ca0e-08e9-4b04-a330-b45552d6840f,,P100588,purchase,2026-03-01 05:45:26,Web
32282b7b-649c-4fd0-8e5a-6ee18b9e0504,U103790,P101447,purchase,2026-02-22 17:36:00,web
f9aa25e5-c0bf-46b1-b042-28b2549e8ce3,U100825,P100333,view,2025-07-17 20:04:03,MOBILE
a60f1e50-3880-427f-ad08-2dcbd29a4ec3,U104349,P101159,purchase,2025-12-28 15:31:15,Web
1a2da7e9-fe6f-4555-91c4-656dadd73836,U104146,P101015,add_to_cart,2025-06-19 21:03:52,MOBILE
3f3039e1-4612-4223-b981-4fa22806ada1,U103778,P100510,click,2025-10-10 21:38:24,tablet
465fd5c7-3ea6-407e-b921-b6a7c56231a9,U100024,P100407,purchase,2026-05-27 03:52:32,tablet
3edf27f8-92bc-451d-855c-490a9b8ba23c,U102291,P101572,add_to_cart,2026-04-24 17:57:59,mobile
c7cbf4c6-5827-4b62-9b56-3489c1d55504,U100847,P100861,view,2025-08-29 01:41:10,mobile
0f15e4b9-eec7-4686-b1ad-199542828ae7,U101972,P100108,purchase,2026-01-17 21:00:50,Web
0a23bc6d-be3d-48fa-b15f-81901767e01b,U102591,P100239,click,2026-02-27 10:01:52,mobile
62d48c20-b160-4dc2-91e9-ea36ccd32ba7,U104370,P101733,add_to_cart,2025-12-26 20:52:38,web
df272463-3454-41a8-9c58-c16f89958b8d,U104530,P101316,add_to_cart,2025-12-10 06:29:34,tablet
1eee11c4-5f41-4806-91fa-84611e278fef,U103791,P100033,click,2026-01-25 17:56:24,MOBILE
b45171d8-e964-4a8b-930e-6a2a3ead8332,U103170,P101746,view,2025-09-25 15:33:12,mobile
12ed9ad0-b850-417c-b2de-5cbe0db99a1f,U101774,P100759,click,2025-07-20 13:02:39,MOBILE
d14485e1-0b79-4b0d-bd4b-2cf066261e5d,U103058,P101377,click,2026-05-25 12:21:59,tablet
83db7203-c567-4b94-a7af-8f918b9dedbc,U102207,P101260,purchase,2026-03-14 09:31:56,MOBILE
dcd7ca76-eb4d-4c75-ba9a-c337b7196edb,,P100449,view,2026-01-23 04:21:24,mobile
c577055b-512a-4150-adeb-2541c949d5ec,U102042,P101948,purchase,2025-06-12 03:02:33,web
f0f6a35a-2a12-493d-b7ec-fdec1934ef63,U104192,P100064,click,2025-11-18 21:08:37,tablet
12da5411-1801-4c00-87f7-55d5f7dfe9c1,U101107,P101344,purchase,2025-06-19 04:02:43,Web
40dd3708-a008-4045-9e9f-789acfd609f0,U103401,P100139,view,2026-01-24 09:44:45,mobile
40d08c82-a34b-4767-a927-8a1d435d43ca,U101064,P101900,purchase,2025-06-17 00:00:25,mobile
b1576ef7-3388-46d4-b13b-999621b37ad8,U102234,P101242,purchase,2025-11-06 19:43:51,Web
95932ef7-c9d5-47d9-a13a-48d8e7be050a,U104824,P101570,add_to_cart,2025-06-08 05:59:40,MOBILE
e70a5a21-b631-453d-a86c-170f6959489f,U103106,P101905,add_to_cart,2026-06-03 21:24:13,Web
bebb34da-dddf-4de9-84e1-e14250daa022,U102754,P100502,purchase,2026-04-04 13:50:49,mobile
594b42b3-9fe0-4f4a-94f0-05a4a5ebaa73,U100185,P101140,purchase,2025-06-23 11:41:43,MOBILE
4f27acd1-8056-42e0-835b-d20e292288e8,U101441,P100620,add_to_cart,2025-12-16 05:07:29,web
7af7b1d7-0530-4406-8b72-4d7862ec12ff,U102597,P101980,add_to_cart,2025-10-05 19:56:45,tablet
0abca0f2-5f86-4bad-8ff2-b58761a3b89e,U103022,P100912,view,2025-07-05 20:33:05,Web
9acaf2cd-7652-410e-b398-4df415ff1456,U101090,P100563,add_to_cart,2025-06-17 06:39:33,web
927465e1-8bd7-4622-b56c-d7b8de488e0f,U104150,P101032,click,2025-08-11 04:31:32,mobile
483c61e2-09fe-4b25-9314-6db40fdb0198,U100426,P101132,add_to_cart,2025-08-12 08:51:35,web
a073a956-57e7-4feb-b736-023bfbf39f55,U104743,P100506,view,2026-05-06 08:36:12,Web
a2546dc5-8907-45a5-b08f-b0e23f24afda,U103148,P101827,view,2025-07-03 21:56:02,mobile
022d0403-df00-4134-a104-c06f7420261e,U100513,P100221,view,2026-03-11 05:43:12,web
c91d7501-f7de-4837-9921-f404214dd22b,U104334,P100274,click,2025-08-24 01:50:40,MOBILE
6cd995c5-e33e-4532-b0a1-db6e31451778,U104096,P100875,add_to_cart,2025-11-30 20:44:34,mobile
92389de6-41cc-4ea5-b635-deb2d6f4d8b0,U103315,P101923,view,2025-10-27 18:20:55,mobile
b5a02b2d-fba5-478a-8991-65d6d82a0aab,U101929,P101205,view,2026-04-14 04:42:20,MOBILE
cef0a226-5f05-4b79-9f32-9d7d9b39abb6,U100855,P100128,view,2026-02-23 09:04:46,mobile
9a4160eb-550f-4629-9ee2-de161ef0f44f,U100978,P101736,purchase,2025-10-24 23:31:03,MOBILE
0717f619-d825-4167-9851-4b92a613bbf9,U104281,P100515,purchase,2026-01-02 11:53:42,web
a0f91d80-a811-4b7c-aea4-743479cc2483,U103379,P100426,purchase,2025-09-08 22:33:44,mobile
73cfdc1a-2c03-4d94-a26c-10c9bdc29d9c,U101476,P100533,add_to_cart,2026-02-22 13:03:15,tablet
83e5dbf9-446e-4230-89b8-2b27d4640359,U103660,P100692,add_to_cart,2025-10-17 11:11:44,Web
e039d08a-12b2-4654-9054-37e83af7caa1,U103132,P101291,click,2026-02-21 15:15:56,Web
05302969-47cc-41e6-a013-a04d9f502f6f,U100949,P101132,add_to_cart,2026-01-06 19:28:44,MOBILE
78660f32-1922-47db-9145-ed9a97a64903,U102525,P100117,view,2025-11-10 16:24:13,mobile
7cb8134e-ce88-4214-b0d3-f477edaeb31a,U104640,P100322,purchase,2026-03-13 18:08:13,mobile
959055ab-3621-45af-87ba-a46835723341,U100749,P100844,add_to_cart,2025-06-22 07:39:48,tablet
17d49c3c-a294-4f36-b867-b6d041d2eb69,U102117,P100184,add_to_cart,2025-10-03 18:14:40,mobile
3713e285-8f10-4169-b380-055fcef2c5f0,U103709,P100984,view,2026-05-31 06:29:03,Web
2d5a8b82-294e-4052-90b2-93b082b89143,U101558,P101136,add_to_cart,2026-03-10 00:35:10,web
df5bd761-ee74-4211-97ec-a39f2d82478a,,P100360,purchase,2025-08-08 19:04:35,mobile
d6a68a20-41d3-4fe4-af48-19ec0e7c6884,U102813,P100834,view,2025-07-15 13:21:50,mobile
68155317-a399-4e5a-9d01-4a773b03caa9,U104775,P100959,add_to_cart,2025-09-10 14:35:45,web
bd07d0de-3f42-440a-85d9-c822531ea1c0,,P100223,click,2026-02-15 22:57:07,web
c942d89e-1077-4110-b197-d6ebbbbb82a2,U103474,P101961,add_to_cart,2026-01-31 01:00:21,MOBILE
8ac1023e-7da0-4cec-9319-2a58f0bc1dd6,U100004,P100784,view,2026-06-04 04:14:05,web
4e56724d-d904-45bb-8cf9-5c1b94fe9ad1,U102695,P101808,view,2026-03-08 20:43:58,mobile
8d002ef3-b745-4878-a286-f3bdb295252b,U103189,P100888,view,2025-07-21 17:28:49,Web
841e8c22-393c-430d-886e-152831f4b375,U100485,P100035,purchase,2026-01-10 03:34:11,web
d2dc79b3-f64c-4dca-b0b9-1dc129bb3d13,U104437,P100338,view,2025-12-30 13:37:03,tablet
aabe0011-9645-48d5-b80c-c13297c71681,,P100938,click,2026-05-03 09:11:05,tablet
9515322f-de4a-4c89-b164-a8da6d0ded0e,U102530,P101941,add_to_cart,2025-08-28 07:25:59,mobile
b55c0433-f5a9-430d-b73d-649e7e7e9e1b,U104244,P101399,click,2026-02-13 08:15:34,Web
78c2a0ce-cbbc-4dd1-9393-4865c686613d,U104715,P101659,click,2026-02-18 10:47:20,MOBILE
b42e7f8f-177b-4548-8a13-7e1db426b481,U101348,P101167,click,2025-09-12 13:32:52,Web
2cb37130-7e1f-4bb9-a9a4-c5972085be1b,U102014,P100247,click,2025-11-02 19:13:20,web
22df8feb-f794-4121-8aca-843f268c671f,U102636,P101264,purchase,2025-10-26 09:00:20,web
75a96a16-7982-419c-831c-42cee99aeefc,U102558,P100272,add_to_cart,2026-03-26 00:00:04,tablet
1f78caf6-c5f2-4bc6-93f2-10224234f48b,U100726,P100006,view,2026-03-20 11:12:16,tablet
ea934346-fc1c-4595-add3-f7c90ffc76d7,U100894,P100559,purchase,2025-09-05 05:40:31,Web
b0b1245b-e3b6-4463-88c3-e5d6ab82f4c5,U104648,P100841,click,2025-06-30 17:10:54,tablet
6a0648e6-b566-4ceb-9d11-e0cf07454afe,U103752,P101940,click,2025-08-29 09:25:02,tablet
ff971c58-71c9-4309-95e2-9bd4210d39d8,U100470,P101291,add_to_cart,2025-09-13 23:36:25,web
c8c2dc3a-a66e-47a4-ad27-5a5e54154dab,U100328,P101032,click,2026-03-02 23:33:21,web
4483b244-bcc2-4224-8fe4-2470e4d922ab,U104130,P100799,add_to_cart,2026-01-06 06:55:24,web
a0de6ab4-093b-418b-a165-3c7107427aca,U100575,P100520,click,2026-03-11 06:50:49,Web
2591a7de-5d29-4361-b26d-c4562cdada66,U100969,P100462,add_to_cart,2025-12-03 10:48:11,mobile
f2c91202-1bd5-4211-a4f9-4280daa50d8c,U103663,P100691,purchase,2025-12-27 22:19:22,web
538318d6-df36-452e-bc6c-f65c65a476b1,,P100044,click,2026-04-07 19:47:34,web
65be328b-8821-425a-9aed-77be2e37ee62,U101035,P100606,click,2025-07-14 02:33:20,tablet
31ec375f-4fb7-44e8-b979-17858b8f9d94,U102113,P100920,view,2025-12-12 01:31:09,Web
2cee54b4-8c2a-40ce-a05e-61536957f249,U101284,P101096,purchase,2025-06-07 02:00:00,web
b1e3b45c-abaa-4985-9f4e-8aff205fc89c,U102377,P101286,add_to_cart,2025-12-16 17:19:26,mobile
d93180bd-9c45-4481-aa40-caa73c3ca953,U102320,P100157,add_to_cart,2026-02-18 22:40:45,mobile
7e7dd53e-924e-4ab3-b1d5-b8e9f2028c32,U100290,P101437,click,2025-07-08 07:37:01,Web
6040d839-231b-44d0-8a4d-ec2ed773d463,U101319,P101086,view,2025-10-30 05:51:25,mobile
e5bee96d-7b63-4ec9-8c9b-e9554491e360,U103107,P101011,view,2026-04-23 11:15:45,mobile
b2499d16-3186-4103-8e58-90c4478579d4,U103944,P101238,purchase,2025-06-08 10:46:17,tablet
e46316ff-6dcc-4766-b39a-a40b6e7a08fd,U102314,P100146,add_to_cart,2026-01-30 17:30:00,web
9e7ca88d-62d4-4773-926a-e2cc137fb7b8,U103529,P101157,add_to_cart,2026-01-17 11:38:05,MOBILE
7d971136-72dd-4bd5-a25b-f98f987a44b3,U103013,P100043,purchase,2025-07-27 06:42:02,mobile
0bf75672-5c24-4e6c-a1e5-e0dd6d8ced49,U100546,P100562,add_to_cart,2025-11-19 04:32:48,Web
d2ecc674-5ded-4466-90e6-041d9a73f528,U100878,P101729,view,2025-06-20 14:42:06,tablet
ceffca60-0aa6-414c-a304-f5a154af178a,U101161,P101711,add_to_cart,2025-07-31 22:46:36,MOBILE
ab00aed9-5e5e-4b78-93ad-3cddfb9da807,U100688,P100586,purchase,2026-02-22 18:50:37,mobile
2815dbdc-21c9-4f23-80fc-6b9af9a1d818,,P101091,click,2026-02-23 12:10:49,tablet
a41eb7ea-7a0c-42ca-8e21-c12c47650603,U102801,P101843,view,2026-03-12 21:12:51,mobile
4a13c245-7720-4119-a4f7-213259b99163,U103141,P101305,view,2025-06-24 04:10:12,tablet
5bcd2dfa-0bf5-49d3-8e5e-fc4f8cdeaf95,U102578,P100727,click,2026-05-25 09:07:20,MOBILE
f5696183-bdf3-4d3a-84f1-9b58397480c0,U100111,P101038,click,2025-08-18 03:44:09,MOBILE
7b09a351-abf1-4092-96bc-75724460d130,U100079,P100955,purchase,2026-05-14 01:46:34,MOBILE
3360b5a0-0123-45d6-b413-c1ae9da52423,U100153,P101593,purchase,2026-01-21 09:24:40,tablet
e82ced8a-0ea8-46d8-b75f-d8d00700ddd3,,P100750,purchase,2026-03-03 15:27:49,tablet
c478e243-2494-42ee-bc2d-5d1fa8aa5a64,U102519,P101054,view,2026-01-16 02:04:47,web
188f19b0-56d4-4afb-bc54-72b454d57950,U102393,P101506,add_to_cart,2025-12-30 22:11:29,tablet
c1b08232-babf-4608-bb31-02c5e7c26aec,U104046,P100300,purchase,2025-06-13 06:16:49,MOBILE
c695e46c-c706-4608-abd5-0576ed3ab637,U101119,P100511,add_to_cart,2026-01-11 07:18:33,web
276b2278-88f1-4574-871b-0cccf594337e,U104257,P101222,click,2025-07-11 00:21:28,MOBILE
c64582ed-e291-4dbb-bda3-bb65bb8d4c91,U102526,P100519,click,2025-10-05 08:09:05,mobile
558812c0-46a2-479b-8d39-3aca2811b4dc,U103894,P100655,view,2025-07-07 07:12:23,tablet
6dcbf22e-ed25-4f1f-ada0-9a51d4e41fc3,U101541,P101969,view,2025-09-06 21:14:41,web
de21e0a5-cc2c-4704-af43-447ddce48302,U103554,P100343,click,2026-02-07 06:51:42,mobile
20fdfb7a-5061-4630-9fae-94fe9d452e4b,U100240,P100912,purchase,2026-04-01 07:19:31,mobile
998d327c-6927-4fa2-acf6-024da9d93028,U103230,P101156,click,2026-05-12 17:03:53,MOBILE
6ae7f9ee-7634-4b11-990d-0532295ab185,U101435,P101674,purchase,2026-02-27 14:46:57,tablet
1f7e4aa4-d613-434d-91da-17c7d7902d0d,U100574,P101184,click,2026-04-15 11:53:22,MOBILE
f5cf5de6-a0ac-44c7-a2c3-aed32b18b690,U100879,P100749,add_to_cart,2025-08-19 08:05:53,tablet
7cf501ef-f61b-4e5d-aa96-be5d5a7e5d39,U103794,P100363,view,2026-01-29 05:44:05,MOBILE
cfe967df-8f14-47b9-b4b7-75151649509c,U102975,P100712,purchase,2025-07-24 02:39:46,web
3fd80604-fad2-42d0-9a52-9f21ea167a73,U100043,P101770,purchase,2025-10-22 17:29:38,web
f9956879-134a-4c13-a8d9-635aa6978164,U104447,P101535,view,2026-05-10 11:23:13,Web
506c9240-df55-490e-a9ea-8d6e6749153e,U101824,P101040,purchase,2025-08-20 10:55:35,web
8d466d14-ab58-46fa-b531-43ef9de246b4,U100569,P100642,click,2026-02-23 00:10:19,MOBILE
d1106210-99d4-47e3-8ca8-a87ea57a0b43,U104066,P101395,click,2025-11-29 05:24:02,tablet
e5e4a520-6b75-418a-a923-c8bcb9179a30,U102954,P100147,click,2025-12-05 14:37:59,tablet
2b40d69b-4822-4d48-b20d-99d24a0e84e1,U104958,P101948,add_to_cart,2025-12-22 18:11:41,mobile
f844a71e-df59-46e7-b721-581e586a7568,,P101560,view,2026-01-25 12:06:21,MOBILE
7df176c7-1fee-4ca4-b12e-4497652a2345,U103360,P100910,view,2026-01-27 20:48:05,MOBILE
f16fd2ac-93c1-4842-a9a1-25b54a873cb0,,P101405,click,2025-12-25 17:22:55,MOBILE
00a1ef8b-9b89-485f-8d43-a66e52ddd757,U101471,P100670,purchase,2025-09-17 22:06:06,mobile
77350725-1620-4283-ba13-b75df52afb0d,U100516,P101819,add_to_cart,2025-07-04 18:32:23,web
6eb412cf-9e50-437f-abc9-889eb854d323,U104735,P100772,purchase,2026-04-11 16:33:00,tablet
a946ca89-186b-482a-a061-4d3ea5b23ac6,U100540,P101155,click,2026-04-17 10:20:03,web
9a2824c6-5489-4aec-9799-f0a245ab2a24,U101469,P101305,purchase,2025-11-12 00:12:29,web
b7147dea-b96c-456f-b3e7-4c82aec26e8b,U104666,P100187,view,2025-10-15 09:41:41,mobile
d013854a-cd60-47d8-b091-9c873645dd0f,U100985,P101031,purchase,2025-12-07 19:37:09,tablet
094e587c-6e29-43bd-8086-5aa3ae901c55,U102068,P101757,view,2025-07-14 11:56:01,mobile
d7043303-73c5-492e-aa59-b5c54d76dd8b,U104460,P100534,purchase,2025-07-29 13:53:39,tablet
c31a986b-4412-476f-a952-c3c2735a886e,U104206,P101562,click,2025-06-30 09:08:47,MOBILE
e5975323-f6f3-4c8b-bc57-beef6496c714,U101807,P100835,add_to_cart,2025-06-10 17:39:48,tablet
c85bdc0f-70e2-4bbb-981f-154450ff6e44,U104559,P101847,purchase,2026-06-02 20:58:13,Web
526f4ed3-37fd-4508-9c12-743b8592ee88,,P100320,view,2025-12-15 10:50:40,MOBILE
fb920618-fdee-49c0-8ce0-682f9dc7db22,U103135,P100280,purchase,2025-10-29 01:14:11,tablet
fb5d630f-4cb0-4114-bf54-69aa8a6faec9,U102749,P101463,click,2025-08-19 06:07:02,Web
0e141d7d-fd2c-4661-ae5c-445775629ec8,,P101169,view,2026-05-19 06:54:30,web
d1e60b7e-f383-460a-85d8-6e885bf8426f,U100376,P101913,add_to_cart,2026-05-19 10:03:45,Web
cb998358-03ca-474f-aa22-2665ea321b4a,U102479,P101181,purchase,2025-11-11 04:22:49,MOBILE
efb7f6a5-62bd-401b-bf68-f08d15d263e8,U103518,P100904,view,2025-08-20 19:24:45,mobile
f21a805e-7b84-4c9b-aa5b-eb3264200ce1,U103642,P100728,view,2026-02-22 15:41:56,MOBILE
44c5a065-580f-4e6f-8dac-eba17bcc3f5b,U101364,P101998,click,2026-02-13 19:53:31,web
f0d270ef-5e00-4d29-8626-2bcc9dd576cd,U100018,P100621,view,2025-12-31 06:27:06,MOBILE
3e0955f4-44b2-4453-a007-27e5da5161ef,U104255,P101345,view,2025-10-19 08:36:48,Web
ad83ac7d-342d-43c5-a5fc-ffbe0e776cec,U102788,P100845,view,2026-04-26 07:01:54,tablet
0299d741-06e4-4124-b10c-5ee7a1f18f18,U100783,P101084,add_to_cart,2025-09-19 15:03:22,Web
0043eddb-fc31-4fa3-8da8-266ab85f8f4d,U103480,P100893,click,2026-01-06 07:23:18,mobile
9ecd57ec-7214-47fa-a762-376e1801471f,U101352,P101146,add_to_cart,2025-09-28 15:34:57,mobile
85195df2-270b-4556-b8ab-f4d20d62f6d6,U103200,P101527,click,2026-05-13 18:43:40,MOBILE
3ba51a1c-315c-4eef-9e5f-421d084ee010,U101664,P101092,click,2025-11-05 19:13:57,web
8b3c6c48-31d3-4f40-b08f-bdb9becd0cd3,U104670,P101793,purchase,2025-11-27 21:59:40,tablet
d023dc91-a2ba-4708-a8c3-f52a1cb09bec,U101480,P100700,click,2026-04-18 16:15:00,web
acf5e768-8c8c-4351-9b12-c442084c4def,U103506,P100836,add_to_cart,2026-05-12 16:38:25,MOBILE
f77733c5-191f-47d9-b935-c906b4a8117e,U104782,P101719,view,2025-08-30 09:45:29,MOBILE
83eaffe8-8b24-4a76-8f12-c74019b22628,U104197,P100550,add_to_cart,2025-07-22 03:36:46,MOBILE
e6d805a4-1c4a-4045-ab72-856910fcdd3e,U104436,P100386,add_to_cart,2026-04-24 07:22:40,web
43338161-5ac3-4f71-8c8c-eab9111a65a2,U102481,P101528,add_to_cart,2025-06-09 21:56:53,MOBILE
03e5d531-3653-4315-8a94-afff57c689df,U100138,P100904,view,2025-06-10 23:42:47,web
00052103-d85d-4eb9-b72d-cf17a469935c,U101054,P100113,add_to_cart,2025-12-01 00:08:54,mobile
c1f229e2-7527-4b74-a4ea-9a09b9da0080,U100553,P101022,purchase,2025-07-22 08:12:32,web
95f9a8d7-ada1-423b-98e9-5ef8c1617075,U101597,P100376,view,2026-02-08 11:43:35,tablet
852e124c-573d-4411-83c0-f1f2a49ac275,U100452,P101040,purchase,2025-10-29 13:01:27,tablet
72d51c1c-f117-4f61-90ef-3ca9d6edac4e,U100308,P101012,add_to_cart,2025-09-14 23:52:28,tablet
f7779cb0-8a19-4a3f-bf0c-7d539d02e576,U104369,P101988,view,2025-07-14 08:30:05,MOBILE
f3f39d52-21da-4f38-afd2-c086af162673,U104031,P101344,purchase,2026-02-18 20:34:05,Web
1bacc37b-a580-4393-8173-5279e24e0f9c,,P101506,add_to_cart,2026-03-04 05:59:36,web
737efa12-7c17-4f9b-8242-1f90a7057632,U100296,P101736,view,2026-05-04 10:41:00,MOBILE
b4f46950-c9d4-4697-a179-6bd582d8bc2f,U103252,P100166,purchase,2025-12-04 07:21:34,Web
f9547a61-cb5d-49da-9ee0-31fc260af4a8,U103542,P101949,purchase,2025-09-27 10:44:26,tablet
6bdeeb12-e734-45a9-82f6-318baa9cfe2f,,P101093,add_to_cart,2025-11-19 09:13:36,web
f2e9090c-8d13-4236-a80c-46ffdb804263,U102831,P100756,view,2025-07-04 00:53:12,tablet
4cbd0b49-9f2d-42a3-8648-161ee6601d0f,U104736,P100389,view,2026-03-04 22:18:52,web
e8963ecb-37cb-4338-98af-e78b79e80189,U100943,P101033,add_to_cart,2025-08-02 21:07:25,mobile
847bb206-65f6-42fd-9d54-48814024182a,U103736,P101113,click,2026-05-27 13:37:06,web
1f2402d3-f535-4863-b0b6-c05c820389d4,U103587,P100034,purchase,2026-01-11 02:44:29,Web
2b69211d-d0ba-42b5-b02d-a5fcbdf2831b,U100998,P100170,add_to_cart,2026-04-11 20:51:59,MOBILE
2eafcb77-5431-470e-890b-57bc21f34985,U100047,P100269,click,2025-11-25 01:10:54,mobile
26feaa14-5575-442d-bf8f-fc48885979af,U104543,P100440,view,2025-10-21 21:44:06,MOBILE
124ee96d-49f3-4ddd-a6fe-09c9dceb20d1,,P100738,add_to_cart,2025-08-25 11:08:42,Web
1eb3e25b-2696-4ad5-9dc0-0b22704ecc84,U100107,P101264,view,2026-01-16 20:34:33,web
0f04335e-3b7a-4b79-8ec9-6fb210495fdd,U104428,P101553,add_to_cart,2025-11-07 03:40:09,tablet
dd416a4f-16dd-4bff-b027-ec86ad03b28e,U103601,P101048,purchase,2025-07-26 00:48:46,Web
9e2ffe32-25cd-4167-a0c9-a3c1d266fb8c,U102744,P101073,view,2025-06-28 19:03:47,web
e41fa62d-0542-4279-aa2e-0989565947d3,U104533,P100240,view,2026-02-20 07:23:08,web
bb1c27fe-18fd-4f42-9d16-330cc6abf0eb,U104095,P100637,click,2025-06-23 17:42:28,Web
231d0de4-41b4-4dd0-befb-4c69604a4ba9,U103657,P100191,add_to_cart,2026-02-26 03:49:06,MOBILE
5290604a-e968-466f-8074-73d2a5b211da,,P101581,view,2026-01-01 07:53:44,mobile
77bc8daa-2e2d-4f16-bad3-97eeb337a178,U102854,P101254,click,2025-10-23 06:37:30,Web
169a2855-f8cd-4cda-97c6-0a173538dfe2,U103714,P101339,purchase,2025-08-23 17:58:43,web
ad6324f7-87db-44b2-96b1-4da09a348172,U104904,P101881,view,2025-07-23 04:28:51,web
368d52e6-7cc1-48f0-9e7b-2c3762585aac,U103459,P101628,click,2025-12-05 22:52:23,Web
1d38c519-d81c-4b8e-8bee-de1a642496ee,U101424,P100444,add_to_cart,2025-09-22 17:09:44,web
4206e3ac-4290-4ecd-a62b-d3ee5ce3089b,U103785,P100844,purchase,2025-12-21 10:29:29,MOBILE
bd6a5a5f-6fc9-4f4c-a957-9341909c45b9,U100989,P101918,click,2025-11-27 05:37:12,web
2be1b2a4-3f2b-4cb0-ab95-f4584e441860,U104713,P101446,purchase,2025-11-02 05:19:11,tablet
63f141f0-4b09-49db-95bf-168e01f002a0,U101933,P101973,click,2025-07-03 19:02:21,tablet
9c0e5d07-97d7-4be1-b428-58d49fa8d38a,U104197,P100947,purchase,2025-10-23 07:53:29,mobile
9c80b0c4-677a-4e94-8710-4de9737b8176,U100456,P101600,click,2026-06-01 03:22:29,Web
d269cf4a-2e52-4fd1-a706-88a4b7d3c00c,,P100734,add_to_cart,2025-12-26 02:10:18,Web
18679e1b-d3db-4307-9250-41807e08b4a5,U103975,P100374,purchase,2025-10-11 05:24:00,Web
a2a7f93c-7d4b-4af9-b80f-af54c96de9f3,U103789,P101814,view,2026-04-20 00:10:29,tablet
6dfea6f6-dd2f-4728-a16b-a19c28356926,U102688,P100999,view,2026-02-03 13:28:55,Web
ecd5c6cc-674b-44e8-a80b-1f762f4b9689,U102085,P100926,view,2025-12-02 21:51:20,Web
08336ca1-aef4-491e-ad84-e05676c6716c,U103869,P100326,add_to_cart,2026-04-20 00:07:07,MOBILE
1a81c3b7-fdb5-47bc-879c-8f625c6ef1dd,U102970,P100369,add_to_cart,2026-01-24 20:03:10,mobile
e1e40639-4908-4d69-8c68-cf142e72a6ee,U104194,P101274,view,2025-07-22 06:42:28,Web
68bb57e7-852c-4567-95a6-f470482c8acd,U103047,P101026,add_to_cart,2026-03-12 05:29:01,mobile
b165911e-2dd4-449f-b582-c9a96d51067b,U104416,P100209,purchase,2025-11-10 10:34:09,MOBILE
67df11b5-2cdb-4b3d-8a23-bbe166fd5299,U101756,P101341,add_to_cart,2025-09-12 09:58:27,web
1bd0145f-451e-41be-90d4-ab957757365a,U102004,P101281,add_to_cart,2025-07-12 17:41:23,MOBILE
27b270d0-4350-45cf-9f36-017a0aa2da9f,U102999,P100422,click,2025-10-15 17:56:45,MOBILE
006565ab-0623-4772-bdc4-3d6aacc38bae,U101442,P101889,purchase,2025-12-04 04:56:02,mobile
bec8b654-9f65-4b94-9bf5-257e9c463414,U101600,P101804,purchase,2025-08-05 05:22:57,mobile
6563e9b9-c7ed-49d8-af6b-f672a2cab56e,U102938,P100340,click,2025-08-22 18:37:01,MOBILE
896f66b2-c969-4e55-966f-75cd5d4b646a,U100568,P101712,view,2025-10-20 23:37:19,mobile
eee6b1f6-eb62-4bd9-8078-fc42339bcd47,U100369,P101827,purchase,2025-11-05 14:49:56,mobile
cf51da7c-18ee-41c4-9d7e-5d3fede658c4,U103786,P100107,click,2026-04-14 13:31:50,Web
9aede4e4-b359-42c5-8da6-29be278d346a,U102839,P101783,click,2025-07-13 08:33:25,MOBILE
d68288be-2383-4818-9fc4-1c85c6f51e37,U100038,P101433,click,2025-08-02 17:50:12,Web
33ee5396-1496-4375-911d-577a5b25e577,U102479,P101732,click,2026-01-29 13:03:31,mobile
5258d38d-6dcf-49ce-8252-5b89c5382191,U103986,P101247,add_to_cart,2026-01-17 22:38:01,MOBILE
ebf89bdf-38fb-4c6d-b384-a79961b91d6d,U101218,P100697,click,2025-09-13 22:55:18,web
6e9c53d8-9ff0-41fd-af19-a6800aadb097,U100548,P101775,click,2026-02-22 04:35:46,tablet
59388b40-dad2-48b4-b0c4-cbc9400ce9ad,U101401,P100038,view,2026-05-08 06:00:21,web
632ab57a-f452-447f-8581-4607f3399a7c,U103135,P101149,click,2026-02-02 08:43:47,tablet
1f44a602-338f-4679-a8cb-8506fc011b32,U104374,P101005,add_to_cart,2025-09-17 00:33:39,mobile
122940e5-0595-421b-8b91-a97537cf9d2d,U101983,P101321,add_to_cart,2026-05-07 04:47:10,web
a0c359c0-fa60-4ade-83b8-e50a3f302e5b,U103266,P100748,view,2025-07-31 01:41:46,web
26260569-5f2a-447d-a26c-7d84e3bf437e,U103916,P100835,view,2026-06-02 11:04:02,Web
fde932c3-dd77-4610-beb4-ed93ebf81332,U103581,P101045,purchase,2025-11-27 23:15:29,web
eb91a363-f1ec-4659-999c-f0603962fb34,,P101096,add_to_cart,2025-06-17 16:01:17,Web
